ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,QuoteDet_ID,LookupValForOpp,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
10,BID 8 FRAMING LIGHT GAUGE,1,262561.41,NULL,,15198,EXP,SCC_40641,SCC_15198,4099,Y,13:30.3,SCC_QuoteDet.csv,3/15/2023,STANDARD
11,BID 9 MISCELLANEOUS STEEL CONT,1,860,NULL,,15198,EXP,SCC_40642,SCC_15198,4100,Y,13:30.3,SCC_QuoteDet.csv,3/15/2023,STANDARD
12,BID 10 HAND RAIL,1,5094.55,NULL,,15198,EXP,SCC_40643,SCC_15198,4101,Y,13:30.3,SCC_QuoteDet.csv,3/15/2023,STANDARD
1,ADDED COST FOR COATING STEEL MEMBERS AND CANOPY,1,58784.4,NULL,,15199,EXP,SCC_40645,SCC_15199,4102,Y,13:30.3,SCC_QuoteDet.csv,3/15/2023,STANDARD
1,GATE FRAME 5.5X15,2,1750,NULL,,15200,EXP,SCC_40646,SCC_15200,4103,Y,13:30.3,SCC_QuoteDet.csv,3/16/2023,STANDARD
2,INFILL PANELS,8,0,NULL,,15200,EXP,SCC_40647,SCC_15200,4104,Y,13:30.3,SCC_QuoteDet.csv,3/16/2023,STANDARD
3,TRACK 30',2,0,NULL,,15200,EXP,SCC_40648,SCC_15200,4105,Y,13:30.3,SCC_QuoteDet.csv,3/16/2023,STANDARD
4,POSTS,4,0,NULL,,15200,EXP,SCC_40649,SCC_15200,4106,Y,13:30.3,SCC_QuoteDet.csv,3/16/2023,STANDARD
5,SERIES 90-97 TNEMEC,6,0,NULL,NULL,15200,EXP,SCC_40650,SCC_15200,4107,Y,13:30.3,SCC_QuoteDet.csv,3/16/2023,STANDARD
6,SERIES 1026 ENDURATONE,6,0,NULL,NULL,15200,EXP,SCC_40651,SCC_15200,4108,Y,13:30.3,SCC_QuoteDet.csv,3/16/2023,STANDARD
1,"BASE FRAME ASSEMBLY 131.5""X200""",1,1100,NULL,,15201,EXP,SCC_40655,SCC_15201,4109,Y,13:30.3,SCC_QuoteDet.csv,3/17/2023,STANDARD
2,"BASE FRAME 259.5""X200""",1,2165,NULL,,15201,EXP,SCC_40656,SCC_15201,4110,Y,13:30.3,SCC_QuoteDet.csv,3/17/2023,STANDARD
3,LOOSE PIECES,1,5000,NULL,,15201,EXP,SCC_40657,SCC_15201,4111,Y,13:30.3,SCC_QuoteDet.csv,3/17/2023,STANDARD
1,SMALL SPOOLS IN A VARIETY OF DIAMETERS,1,6982,NULL,,15202,EXP,SCC_40660,SCC_15202,4112,Y,13:30.3,SCC_QuoteDet.csv,3/20/2023,STANDARD
1,CHANNEL,1,120,NULL,NULL,15203,EXP,SCC_40671,SCC_15203,4113,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
2,CHANNEL,4,60,NULL,NULL,15203,EXP,SCC_40672,SCC_15203,4114,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
3,CHANNEL,4,60,NULL,NULL,15203,EXP,SCC_40673,SCC_15203,4115,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
5,EPA FEE,1,30,NULL,,15203,EXP,SCC_40674,SCC_15203,4116,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
6,MACROPOXY 646 SHERWIN,1,0,NULL,2 PART COMPONETS  - PART A #B58-600 AND PART B #B58V600,15203,EXP,SCC_40675,SCC_15203,4117,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
7,HI-SOLIDS POLY SG SHERWIN,1,0,NULL,NULL,15203,EXP,SCC_40676,SCC_15203,4118,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
8,MATERIAL CHARGE,1,150,NULL,,15203,EXP,SCC_40677,SCC_15203,4119,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
1,HSS COLUMNS,1,57100,NULL,,15204,EXP,SCC_40682,SCC_15204,4120,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
2,HHS DIAGONAL BRACING,1,39247,NULL,,15204,EXP,SCC_40683,SCC_15204,4121,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
3,HORIZOHTAL GIRTS,1,46532,NULL,,15204,EXP,SCC_40684,SCC_15204,4122,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
4,BOLLARDS,1,4000,NULL,,15204,EXP,SCC_40685,SCC_15204,4123,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
5,DOCK BOLLARDS GUARD RAILS AND STANCHIONS,1,16457,NULL,,15204,EXP,SCC_40686,SCC_15204,4124,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
6,HSS COLUMNS AT DOCK DOORS,1,19848,NULL,,15204,EXP,SCC_40687,SCC_15204,4125,Y,13:30.3,SCC_QuoteDet.csv,3/23/2023,STANDARD
1,FRAMES & STAIRS,1,9330,2434-01,,15205,WON,SCC_40695,SCC_15205,4129,Y,13:30.3,SCC_QuoteDet.csv,12/5/2022,STANDARD
1,STRUCTURE STEEL,1,7476,NULL,,15206,EXP,SCC_40706,SCC_15206,4134,Y,13:30.3,SCC_QuoteDet.csv,3/29/2023,STANDARD
2,PIPE EXTERIOR,1,1595,NULL,,15206,EXP,SCC_40707,SCC_15206,4135,Y,13:30.3,SCC_QuoteDet.csv,3/29/2023,STANDARD
3,PIPE INTERIOR ( OPTIONAL ),1,2520,NULL,,15206,EXP,SCC_40708,SCC_15206,4136,Y,13:30.3,SCC_QuoteDet.csv,3/29/2023,STANDARD
1,FLANGES 16'',1,75,NULL,,15207,EXP,SCC_40702,SCC_15207,4130,Y,13:30.3,SCC_QuoteDet.csv,3/29/2023,STANDARD
2,FLANGES 12'',1,50,NULL,,15207,EXP,SCC_40703,SCC_15207,4131,Y,13:30.3,SCC_QuoteDet.csv,3/29/2023,STANDARD
1,THINCKNER PIPE SUPPORTS,1,1111,2449-01,,15208,WON,SCC_40710,SCC_15208,4137,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
1,ROUND BARS & PLATES,1,1111,2435-01,,15209,WON,SCC_40711,SCC_15209,4138,Y,13:30.3,SCC_QuoteDet.csv,12/5/2022,STANDARD
1,W-1A PIPE,1,25,2443-01,,15210,WON,SCC_40738,SCC_15210,4140,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
2,W-1B PIPE,1,50,2443-02,,15210,WON,SCC_40739,SCC_15210,4141,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
3,W-2A PIPE,1,62,2443-03,,15210,WON,SCC_40740,SCC_15210,4142,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
4,W-2B PIPE,1,68,2443-04,,15210,WON,SCC_40741,SCC_15210,4143,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
5,W-2C PIPE,1,20,2443-05,,15210,WON,SCC_40742,SCC_15210,4144,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
6,W-3 PIPE,1,133.5,2443-06,,15210,WON,SCC_40743,SCC_15210,4145,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
7,W-4A PIPE,1,166,2443-07,,15210,WON,SCC_40744,SCC_15210,4146,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
8,W-4B PIPE,1,100,2443-08,,15210,WON,SCC_40745,SCC_15210,4147,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
9,W-5 PIPE,1,166,2443-09,,15210,WON,SCC_40746,SCC_15210,4148,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
10,W-5C PIPE,1,66,2443-10,,15210,WON,SCC_40747,SCC_15210,4149,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
11,W-6A PIPE,1,245,2443-11,,15210,WON,SCC_40748,SCC_15210,4150,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
12,W-6B PIPE,1,166,2443-12,,15210,WON,SCC_40749,SCC_15210,4151,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
13,W-6C PIPE,1,166,2443-13,,15210,WON,SCC_40750,SCC_15210,4152,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
14,W-6D PIPE,1,166,2443-14,,15210,WON,SCC_40751,SCC_15210,4153,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
15,W-6E,1,139,2443-15,,15210,WON,SCC_40752,SCC_15210,4154,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
16,W-6F,1,135,2443-16,,15210,WON,SCC_40753,SCC_15210,4155,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
17,W-6G PIPE,1,24,2443-17,,15210,WON,SCC_40754,SCC_15210,4156,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
18,W-6H PIPE,1,134,2443-18,,15210,WON,SCC_40755,SCC_15210,4157,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
19,W-6I PIPE,1,163,2443-19,,15210,WON,SCC_40756,SCC_15210,4158,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
20,W-6J,1,150,2443-20,,15210,WON,SCC_40757,SCC_15210,4159,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
21,W-7,1,100,2443-21,,15210,WON,SCC_40758,SCC_15210,4160,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
22,W-8,1,100,2443-22,,15210,WON,SCC_40759,SCC_15210,4161,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
23,W-9,1,100,2443-23,,15210,WON,SCC_40760,SCC_15210,4162,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
24,STENCILING,1,700,2443-24,,15210,WON,SCC_40761,SCC_15210,4163,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
25,EPA FEE,1,224,2443-25,,15210,WON,SCC_40762,SCC_15210,4164,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
1,W10X30X20 COLUMN,1,1075,NULL,,15211,EXP,SCC_40763,SCC_15211,4165,Y,13:30.3,SCC_QuoteDet.csv,4/5/2023,STANDARD
1,TABLETOP,1,695,NULL,,15212,EXP,SCC_40764,SCC_15212,4166,Y,13:30.3,SCC_QuoteDet.csv,4/5/2023,STANDARD
1,PIPE SPOOL W-20,1,927,2442-01,,15213,WON,SCC_40784,SCC_15213,4167,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
2,PIPE SPOOL W-13A,1,243,2442-02,,15213,WON,SCC_40785,SCC_15213,4168,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
3,PIPE SPOOL W-13C,1,312,2442-03,,15213,WON,SCC_40786,SCC_15213,4169,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
4,PIPE SPOOL W-13D,1,163,2442-04,,15213,WON,SCC_40787,SCC_15213,4170,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
5,PIPE SPOOL W-13E,1,110,2442-05,,15213,WON,SCC_40788,SCC_15213,4171,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
6,PIPE SPOOL W-13F,1,187,2442-06,,15213,WON,SCC_40789,SCC_15213,4172,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
7,PIPE SPOOL W-13G,1,142,2442-07,,15213,WON,SCC_40790,SCC_15213,4173,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
8,PIPE SPOOL W-13H,1,168,2442-08,,15213,WON,SCC_40791,SCC_15213,4174,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
9,PIPE SPOOL W-13B,1,312,2442-09,,15213,WON,SCC_40792,SCC_15213,4175,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
10,STENCILING,1,325,2442-10,,15213,WON,SCC_40793,SCC_15213,4176,Y,13:30.3,SCC_QuoteDet.csv,12/12/2022,STANDARD
1,STRUCTURAL STEEL,1,10258.9,NULL,,15214,PEND,SCC_40795,SCC_15214,4177,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,ANGLE,1,1265,2458-01,,15215,WON,SCC_40942,SCC_15215,4315,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
1,BEARING BLOCKS,22,25,NULL,,15216,PEND,SCC_40906,SCC_15216,4282,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,FILTER PRESS FRAM,3,1800,2453-01,,15217,WON,SCC_40907,SCC_15217,4283,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
1,8''X4' 3'' FDUXPE,2,70,2454-01,,15218,WON,SCC_40908,SCC_15218,4284,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
2,8''X0' 11/3/4'' GRVXGRV,2,29,2454-02,,15218,WON,SCC_40909,SCC_15218,4285,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
3,8''X2' 11/8'' FDUXGRV,1,41,2454-03,,15218,WON,SCC_40910,SCC_15218,4286,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
4,10''X1' 9-15/16'' FDUXGRV,1,34,2454-04,,15218,WON,SCC_40911,SCC_15218,4287,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
5,12''X2' 10 7/16 FDXFDU,1,56,2454-05,,15218,WON,SCC_40912,SCC_15218,4288,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
6,12''X3' 5-7/8'' FDUXGRV,1,70,2454-06,,15218,WON,SCC_40913,SCC_15218,4289,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
7,12''X2' 03/4 FDUXGRV,1,47,2454-07,,15218,WON,SCC_40914,SCC_15218,4290,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
8,6''X7'',1,11,2454-08,,15218,WON,SCC_40915,SCC_15218,4291,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
9,6''X4' FDUXFDU,1,36,2454-09,,15218,WON,SCC_40916,SCC_15218,4292,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
10,6''X0' 11/7/8 '',2,14,2454-10,,15218,WON,SCC_40917,SCC_15218,4293,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
11,6''X1' 0-1/8'' FDUXFDU,1,14,2454-11,,15218,WON,SCC_40918,SCC_15218,4294,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
12,6''X1' FDUXGRV,1,14,2454-12,,15218,WON,SCC_40919,SCC_15218,4295,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
13,6''X 1' 5 5/6'' FDUXGRV,1,20,2454-13,,15218,WON,SCC_40920,SCC_15218,4296,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
14,6''X 1' 10 3/4'' FDUXGRV,1,22,2454-14,,15218,WON,SCC_40921,SCC_15218,4297,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
15,4''X3' 2 1/8'' FDUXGRV,2,24,2454-15,,15218,WON,SCC_40922,SCC_15218,4298,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
16,4''X3' 7-7/16 FDUXGRV,4,26,2454-16,,15218,WON,SCC_40923,SCC_15218,4299,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
17,4''X 3' 7-1/2'',1,26,2454-17,,15218,WON,SCC_40924,SCC_15218,4300,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
18,6''X 1' 3-3/8 FDUXFDU,1,16,2454-18,,15218,WON,SCC_40925,SCC_15218,4301,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
19,6''X 1' 6-1/4'' FDUXFDU,1,19,2454-19,,15218,WON,SCC_40926,SCC_15218,4302,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
20,6''X 2' 8'' FDUXGRV,1,28,2454-20,,15218,WON,SCC_40927,SCC_15218,4303,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
21,6''X 2' 3-1/2'' FDUXGRV,1,26,2454-21,,15218,WON,SCC_40928,SCC_15218,4304,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
22,EPA FEE,1,128.7,2454-22,,15218,WON,SCC_40929,SCC_15218,4305,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
1,PLATES,10,134.57,2457-01,NULL,15219,WON,SCC_40930,SCC_15219,4306,Y,13:30.3,SCC_QuoteDet.csv,12/19/2022,STANDARD
1,"STRUCTURAL STEEL 42,000 SQFT",1,136080,NULL,,15220,PEND,SCC_40934,SCC_15220,4307,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,BENT PLATE 11 GA 6'X2.75',5,198,NULL,,15221,PEND,SCC_40935,SCC_15221,4308,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
2,BENT PLATE 11 GA 2.5'X2.75',2,84,NULL,,15221,PEND,SCC_40936,SCC_15221,4309,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
3,BENT PLATE 11 GA 3.25'X5.75',1,222,NULL,,15221,PEND,SCC_40937,SCC_15221,4310,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
4,"STEEL POST 3""X3""X6'-8""",6,40,NULL,,15221,PEND,SCC_40938,SCC_15221,4311,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
5,SERIES 90-97 TNEMEC,3,110,NULL,NULL,15221,PEND,SCC_40939,SCC_15221,4312,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
6,SERIES 1026 ENDURATONE,3,50,NULL,NULL,15221,PEND,SCC_40940,SCC_15221,4313,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
7,EPA,1,81,NULL,,15221,PEND,SCC_40941,SCC_15221,4314,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,STRUCTURAL STEEL 5000 SQFT,1,17500,NULL,,15223,PEND,SCC_40943,SCC_15223,4316,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,BEAM,1,1152,2459-01,NULL,15224,WON,SCC_40944,SCC_15224,4317,Y,13:30.3,SCC_QuoteDet.csv,12/27/2022,STANDARD
1,BOX GIRDER J-B1184,1,2096.7,2460-01,,15225,WON,SCC_40945,SCC_15225,4318,Y,13:30.3,SCC_QuoteDet.csv,12/27/2022,STANDARD
1,SPLIT 1 – 127” X 172” X 8” WT: 3000 LBS,1,1100,2474-01,,15226,WON,SCC_40972,SCC_15226,4332,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
2,SPLIT 2 – 141” X 172” X 8” WT: 3000 LBS,1,1180,2474-02,,15226,WON,SCC_40973,SCC_15226,4333,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
3,SPLIT 3 -  109” X 172” X 8” WT: 2000 LBS,1,915,2474-03,,15226,WON,SCC_40974,SCC_15226,4334,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
1,6''X8' PIPE,42,85,NULL,,15227,PEND,SCC_40952,SCC_15227,4319,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,BOLLARDS,7,125,2461-01,,15228,WON,SCC_40953,SCC_15228,4320,Y,13:30.3,SCC_QuoteDet.csv,12/27/2022,STANDARD
1,HAND RAIL,1,650,2463-01,,15229,WON,SCC_40954,SCC_15229,4321,Y,13:30.3,SCC_QuoteDet.csv,12/27/2022,STANDARD
1,DMI STEEL,1,18795,NULL,,15230,PEND,SCC_40955,SCC_15230,4322,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,FRAMES,3,375,2464-01,,15231,WON,SCC_40956,SCC_15231,4323,Y,13:30.3,SCC_QuoteDet.csv,12/27/2022,STANDARD
1,PLATES 1-1/2 X 3-7/8 X 0'-3-7/8,12,25,2470-01,,15232,WON,SCC_40957,SCC_15232,4324,Y,13:30.3,SCC_QuoteDet.csv,12/27/2022,STANDARD
1,GATES,7,75,2471-01,,15233,WON,SCC_40958,SCC_15233,4325,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
1,STRUCTURAL STEEL SEQ 1,1,11472.2,2486-01,,15234,WON,SCC_40964,SCC_15234,4326,Y,13:30.3,SCC_QuoteDet.csv,1/16/2023,STANDARD
2,STRUCTURAL STEEL SEQ 2,1,8746.69,2486-02,,15234,WON,SCC_40965,SCC_15234,4327,Y,13:30.3,SCC_QuoteDet.csv,1/16/2023,STANDARD
3,STRUCTURAL STEEL SEQ 3,1,7379.98,2486-03,,15234,WON,SCC_40966,SCC_15234,4328,Y,13:30.3,SCC_QuoteDet.csv,1/16/2023,STANDARD
4,STAIR AND RAILS,1,12474.05,2486-04,,15234,WON,SCC_40967,SCC_15234,4329,Y,13:30.3,SCC_QuoteDet.csv,1/16/2023,STANDARD
1,RAILING,27,66.67,2473-01,,15235,WON,SCC_40968,SCC_15235,4330,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
1,MAGAZINES,2,2270,NULL,,15236,PEND,SCC_40971,SCC_15236,4331,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,HOPPERS,3,440,2475-01,,15237,WON,SCC_40975,SCC_15237,4335,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
1,STEEL PLATES,15,230,2476-01,,15238,WON,SCC_40976,SCC_15238,4336,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
1,STEEL FRAMES,10,102.84,2477-01,,15239,WON,SCC_40977,SCC_15239,4337,Y,13:30.3,SCC_QuoteDet.csv,1/3/2023,STANDARD
1,STRUCTURAL STEEL LOAD # 1,1,26380,2478-01,,15240,WON,SCC_41034,SCC_15240,4350,Y,13:30.3,SCC_QuoteDet.csv,1/9/2023,STANDARD
1,PER-HEATER DOWNCOMER DUCT,1,11580.2,NULL,,15241,PEND,SCC_41067,SCC_15241,4370,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,"BOOSTER CAN 136""X20"" W/ 12"" INLET",7,4200,NULL,,15243,PEND,SCC_40985,SCC_15243,4338,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
2,HOLIDAY TEST NACE 3,1,10000,NULL,NULL,15243,PEND,SCC_40986,SCC_15243,4339,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,STRUCTURAL STEEL LOAD # 2,1,24046,NULL,,15244,PEND,SCC_41033,SCC_15244,4349,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,TANK INLET PIPE A-M01,1,2640,NULL,,15245,PEND,SCC_41019,SCC_15245,4340,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
2,CHLORINE BUILDING PIPING A-M05,1,1430,NULL,,15245,PEND,SCC_41020,SCC_15245,4341,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
3,CHLORINE BUILDING PIPING A-M02,1,24290,NULL,,15245,PEND,SCC_41021,SCC_15245,4342,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
4,HYDRO TANK DRAIN PIPE M04,1,0,NULL,,15245,PEND,SCC_41022,SCC_15245,4343,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
5,MAN GATE,1,1500,NULL,,15245,PEND,SCC_41023,SCC_15245,4344,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
6,ENTRY GATE/SLIDE GATE,2,2980,NULL,,15245,PEND,SCC_41024,SCC_15245,4345,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
7,PIPE BOLLARD,1,125,NULL,,15245,PEND,SCC_41025,SCC_15245,4346,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
8,NOTE : ALL PIPING WILL BE EXTERIOR COATING ONLY,1,0,NULL,,15245,PEND,SCC_41026,SCC_15245,4347,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,PANEL-WAVEBORAD UPPER EXTENSION,10,208,2501-01,,15246,WON,SCC_41027,SCC_15246,4348,Y,13:30.3,SCC_QuoteDet.csv,1/23/2023,STANDARD
1,CANOPY 1345 SQFT,1,6379,NULL,,15247,PEND,SCC_41064,SCC_15247,4367,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
2,CANOPY 184 SQFT,1,874,NULL,,15247,PEND,SCC_41065,SCC_15247,4368,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
3,EPA,1,362.65,NULL,,15247,PEND,SCC_41066,SCC_15247,4369,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,ANGLE/FLAT BAR,1,750,2482-01,,15249,WON,SCC_41037,SCC_15249,4352,Y,13:30.3,SCC_QuoteDet.csv,1/9/2023,STANDARD
1,ANGLE CANOPY FRAME,1,1810,2481-01,,15250,WON,SCC_41036,SCC_15250,4351,Y,13:30.3,SCC_QuoteDet.csv,1/9/2023,STANDARD
1,"STRINGERS ROOLED 1,184 SQFT",4,998,NULL,,15251,PEND,SCC_41046,SCC_15251,4353,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
2,"STRINGERS STRAIGHT 1,080 SQFT",10,339,NULL,,15251,PEND,SCC_41047,SCC_15251,4354,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
3,LANDINGS 430 SQFT,8,169,NULL,,15251,PEND,SCC_41048,SCC_15251,4355,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
4,132’LF X 3’-6” HEIGHT) OF ROLLED GUARDRAILS,1,2661.12,NULL,,15251,PEND,SCC_41049,SCC_15251,4356,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
5,180’LF X 1-1/2” OD PIPE) OF ROLLED WALL RAILS,1,406.95,NULL,,15251,PEND,SCC_41050,SCC_15251,4357,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
6,295’LF X 3’-6” HEIGHT) OF STRAIGHT GUARDRAILS,1,5947.2,NULL,,15251,PEND,SCC_41051,SCC_15251,4358,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
7,300’LF X 1-1/2” OD PIPE) OF STRAIGHT GUARDRAILS,1,678,NULL,,15251,PEND,SCC_41052,SCC_15251,4359,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
8,EPA FEE,1,907,NULL,,15251,PEND,SCC_41053,SCC_15251,4360,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,"STRUCTURAL STEEL 1,064 SQFT",1,2192,2483-01,,15252,WON,SCC_41054,SCC_15252,4361,Y,13:30.3,SCC_QuoteDet.csv,1/9/2023,STANDARD
1,SAND FEEDER SUPPORT,1,33065,NULL,,15253,PEND,SCC_41063,SCC_15253,4366,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,SKID,2,2400,2487-01,,15254,WON,SCC_41228,SCC_15254,4419,Y,13:30.3,SCC_QuoteDet.csv,1/23/2023,STANDARD
1,"STRUCTURAL STEEL LOAD 4 SEQ 1,2&3",1,25216,NULL,,15255,PEND,SCC_41059,SCC_15255,4362,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
1,PRIMARY CRUSHING PIPING 120-DC-011,1,11239.55,NULL,,15256,PEND,SCC_41060,SCC_15256,4363,Y,13:30.3,SCC_QuoteDet.csv,NULL,STANDARD
