,SoldTo,ShipToName,ShipAddr1,ShipAddr2,ShipCity,ShipSt,ShipZIP,OrderNo,DateENT,Customer,PONum,ShipVia,TermsCode,FOB,E2_Customer_Key,E2_Customer_Key2,QuoteNo,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
1088,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2004,2021-07-05,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1089,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-07-14
1089,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1617,2020-07-03,Schreiber Foods,Coating Maintenance Contract,,NET 45,FOB???,SCC_4967,SCC_4967,,1090,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-06
1090,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1670,2020-08-28,Schreiber Foods,COATING CONTRACT MAINTENANCE,,NET 45,FOB???,SCC_4967,SCC_4967,,1091,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-31
1091,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1622,2020-07-10,Schreiber Foods,Coating Maintenance Contract,,NET 45,FOB???,SCC_4967,SCC_4967,,1092,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-16
1092,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1627,2020-07-17,Schreiber Foods,Coating Maintenance Contract,,NET 45,FOB???,SCC_4967,SCC_4967,,1093,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-21
1093,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1975,2021-06-14,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1094,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-23
1094,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2025,2021-08-03,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1095,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-08-11
1095,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2017,2021-07-19,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1096,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-07-28
1096,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2018,2021-07-26,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1097,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-08-04
1097,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2008,2021-07-12,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1098,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-07-21
1098,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2034,2021-08-16,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1099,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-08-25
1099,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2029,2021-08-09,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1100,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-08-18
1100,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2040,2021-08-30,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1101,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-08
1101,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2037,2021-08-23,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1102,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-01
1102,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2070,2021-10-25,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1103,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-05
1103,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2075,2021-11-03,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1104,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-10
1104,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1780,2020-12-24,Schreiber Foods,COATING MAINTENANCE CONTRACT,,NET 45,FOB???,SCC_4967,SCC_4967,,1105,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-29
1105,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1767,2020-12-14,Schreiber Foods,COATING MAINTENANCE CONTRACT,,NET 45,FOB???,SCC_4967,SCC_4967,,1106,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-22
1106,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2570,2023-03-27,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1107,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-03
1107,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2579,2023-04-03,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1108,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-10
1108,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1763,2020-12-11,Schreiber Foods,COATING MAINTENANCE CONTRACT,,NET 45,FOB???,SCC_4967,SCC_4967,,1109,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-16
1109,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2059,2021-10-04,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1110,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-10-13
1110,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2060,2021-10-11,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1111,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-10-20
1111,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2056,2021-09-27,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1112,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-10-06
1112,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2049,2021-09-13,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1113,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-22
1113,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2053,2021-09-20,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1114,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-29
1114,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2043,2021-09-06,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1115,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-15
1115,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2103,2021-12-06,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1116,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-12-15
1116,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2090,2021-11-29,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1117,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-12-08
1117,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2088,2021-11-15,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1118,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-30
1118,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2089,2021-11-22,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1119,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-30
1119,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2079,2021-11-08,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1120,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-17
1120,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2211,2022-06-13,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1121,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-06-22
1121,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2208,2022-06-06,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1122,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-06-15
1122,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2268,2022-07-25,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1123,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-03
1123,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2217,2022-06-27,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1124,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-07-06
1124,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2215,2022-06-20,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1125,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-06-29
1125,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2305,2022-08-01,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1126,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-10
1126,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2320,2022-08-15,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1127,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-24
1127,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2314,2022-08-08,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1128,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-17
1128,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2339,2022-08-22,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1129,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-30
1129,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2196,2022-05-16,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1130,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-25
1130,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2199,2022-05-23,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1131,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-06-01
1131,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2201,2022-05-31,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1132,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-06-10
1132,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2193,2022-05-09,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1133,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-18
1133,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2189,2022-04-25,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1134,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
1134,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2190,2022-05-02,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1135,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-11
1135,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1915,2021-04-26,Schreiber Foods,Coating Maintenance Contract,,NET 45,FOB???,SCC_4967,SCC_4967,,1136,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-05-04
1136,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2128,2022-01-17,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1137,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-01-26
1137,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2130,2022-01-24,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1138,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-02-02
1138,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2124,2022-01-10,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1139,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-01-19
1139,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2138,2022-01-31,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1140,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-02-09
1140,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2118,2021-12-27,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1141,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-01-05
1141,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2122,2022-01-04,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1142,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-01-12
1142,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2116,2021-12-20,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1143,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-12-29
1143,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2108,2021-12-13,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1144,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-12-23
1144,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2172,2022-04-11,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1145,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-04-20
1145,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2161,2022-03-14,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1146,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-03-23
1146,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2165,2022-03-28,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1147,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-04-06
1147,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2167,2022-04-04,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1148,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-04-13
1148,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2170,2022-03-21,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1149,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-04-13
1149,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2158,2022-03-07,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1150,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-03-16
1150,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2177,2022-04-18,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1151,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-04-27
1151,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1908,2021-04-19,Schreiber Foods,COATING MAINTENANCE CONTRACT,,NET 45,FOB???,SCC_4967,SCC_4967,,1152,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-04-27
1152,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1904,2021-04-12,Schreiber Foods,Coating Maintenance Contract,,NET 45,FOB???,SCC_4967,SCC_4967,,1153,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-04-20
1153,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1520,2020-03-14,Schreiber Foods,TBD,,NET 45,FOB???,SCC_4967,SCC_4967,,1154,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-17
1154,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1532,2020-03-30,Schreiber Foods,TBD,,NET 45,FOB???,SCC_4967,SCC_4967,,1155,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-31
1155,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1533,2020-03-27,Schreiber Foods,TBD,,NET 45,FOB???,SCC_4967,SCC_4967,,1156,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-31
1156,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1536,2020-04-03,Schreiber Foods,TBD,,NET 45,FOB???,SCC_4967,SCC_4967,,1157,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-04-07
1157,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1516,2020-03-07,Schreiber Foods,Coating Maintenance,,NET 45,FOB???,SCC_4967,SCC_4967,,1158,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-09
1158,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1554,2020-04-24,Schreiber Foods,TBD,,NET 45,FOB???,SCC_4967,SCC_4967,,1159,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-04-24
1159,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1559,2020-05-01,Schreiber Foods,TBD,,NET 45,FOB???,SCC_4967,SCC_4967,,1160,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-01
1160,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2420,2022-11-07,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1161,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-14
1161,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2424,2022-11-14,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1162,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-21
1162,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2411,2022-10-31,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1163,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-07
1163,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2234,2022-07-05,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1164,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-07-13
1164,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2260,2022-07-18,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1165,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-07-27
1165,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2247,2022-07-11,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1166,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-07-20
1166,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2350,2022-08-29,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1167,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-09-06
1167,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2358,2022-09-06,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1168,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-09-12
1168,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2362,2022-09-12,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1169,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-09-19
1169,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2374,2022-09-19,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1170,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-09-26
1170,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1650,2020-08-07,Schreiber Foods,COATING MAINTENCE CONTRACT,,NET 45,FOB???,SCC_4967,SCC_4967,,1171,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-12
1171,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1646,2020-07-31,Schreiber Foods,Coating Maintenance Contract,,NET 45,FOB???,SCC_4967,SCC_4967,,1172,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-05
1172,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2380,2022-09-26,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1173,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-10-04
1173,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2386,2022-10-03,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1174,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-10-10
1174,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2394,2022-10-10,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1175,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-10-17
1175,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1974,2021-06-21,Schreiber Foods,Coating Maintenance,,NET 45,FOB???,SCC_4967,SCC_4967,,1176,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-23
1176,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1968,2021-06-11,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1177,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-16
1177,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2406,2022-10-24,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1178,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-01
1178,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2149,2022-02-28,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1179,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-03-09
1179,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2146,2022-02-21,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1180,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-03-02
1180,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2142,2022-02-14,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1181,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-02-22
1181,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_2139,2022-02-07,Schreiber Foods,,,NET 45,FOB???,SCC_4967,SCC_4967,,1182,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-02-16
1182,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1571,2020-05-22,Schreiber Foods,Coating Maintenance,,NET 45,FOB???,SCC_4967,SCC_4967,,1183,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-29
1183,Schreiber Foods,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_1575,2020-05-29,Schreiber Foods,COATING MAINTENANCE,,NET 45,FOB???,SCC_4967,SCC_4967,,1184,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-01
1184,Transco Inc,Transco Inc,2160 Superstition Blvd,,Apache Junction,AZ,85120,SCC_1499,2020-02-17,Transco Inc,N/A,,,FOB???,SCC_4968,SCC_4968,,1185,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-02-19
1185,Transco Inc,Transco Inc,2160 Superstition Blvd,,Apache Junction,AZ,85120,SCC_1649,2020-08-05,Transco Inc,,,,FOB???,SCC_4968,SCC_4968,,1186,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-18
1186,Transco Inc,Transco Inc,2160 Superstition Blvd,,Apache Junction,AZ,85120,SCC_1607,2020-06-25,Transco Inc,,,,FOB???,SCC_4968,SCC_4968,,1187,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-29
1187,Transco Inc,Transco Inc,2160 Superstition Blvd,,Apache Junction,AZ,85120,SCC_1596,2020-06-16,Transco Inc,,,NET 30,FOB???,SCC_4968,SCC_4968,,1188,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-19
1188,Transco Inc,Transco Inc,2160 Superstition Blvd,,Apache Junction,AZ,85120,SCC_1524,2020-03-17,Transco Inc,N/A,,NET 30,FOB???,SCC_4968,SCC_4968,,1189,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-25
